ReagentID	Gene1	Gene2	Gene1_ensembl	Gene2_ensembl	preferredName_A	preferredName_B	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
SLC41A1_SLC41A3_2	SLC41A3	SLC41A1	ENSG00000114544	ENSG00000133065	SLC41A3	SLC41A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPEB2_CPEB4_1	CPEB2	CPEB4	ENSG00000137449	ENSG00000113742	CPEB2	CPEB4	0.767	0.0	0.0	0.0	0.272	0.32	0.54	0.099
CPEB2_CPEB4_2	CPEB4	CPEB2	ENSG00000113742	ENSG00000137449	CPEB4	CPEB2	0.767	0.0	0.0	0.0	0.272	0.32	0.54	0.099
DNAJB2_DNAJB6_1	DNAJB2	DNAJB6	ENSG00000135924	ENSG00000105993	DNAJB2	DNAJB6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAJB2_DNAJB6_2	DNAJB6	DNAJB2	ENSG00000105993	ENSG00000135924	DNAJB6	DNAJB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSPA5_HSPA9_1	HSPA5	HSPA9	ENSG00000044574	ENSG00000113013	HSPA5	HSPA9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSPA5_HSPA9_2	HSPA9	HSPA5	ENSG00000113013	ENSG00000044574	HSPA9	HSPA5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GANAB_GANC_1	GANAB	GANC	ENSG00000089597	ENSG00000214013	GANAB	GANC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GANAB_GANC_2	GANC	GANAB	ENSG00000214013	ENSG00000089597	GANC	GANAB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CLIP3_CLIP4_1	CLIP3	CLIP4	ENSG00000105270	ENSG00000115295	CLIP3	CLIP4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CLIP3_CLIP4_2	CLIP4	CLIP3	ENSG00000115295	ENSG00000105270	CLIP4	CLIP3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WDR45_WDR45B_1	WDR45	WDR45B	ENSG00000196998	ENSG00000141580	WDR45	WDR45B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WDR45_WDR45B_2	WDR45B	WDR45	ENSG00000141580	ENSG00000196998	WDR45B	WDR45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CISD1_CISD2_1	CISD1	CISD2	ENSG00000122873	ENSG00000145354	CISD1	CISD2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CISD1_CISD2_2	CISD2	CISD1	ENSG00000145354	ENSG00000122873	CISD2	CISD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LDLR_VLDLR_1	LDLR	VLDLR	ENSG00000130164	ENSG00000147852	LDLR	VLDLR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LDLR_VLDLR_2	VLDLR	LDLR	ENSG00000147852	ENSG00000130164	VLDLR	LDLR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NR1D1_NR1D2_1	NR1D1	NR1D2	ENSG00000126368	ENSG00000174738	NR1D1	NR1D2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NR1D1_NR1D2_2	NR1D2	NR1D1	ENSG00000174738	ENSG00000126368	NR1D2	NR1D1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDP1_PDP2_1	PDP1	PDP2	ENSG00000164951	ENSG00000172840	PDP1	PDP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDP1_PDP2_2	PDP2	PDP1	ENSG00000172840	ENSG00000164951	PDP2	PDP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CELSR2_CELSR3_1	CELSR2	CELSR3	ENSG00000143126	ENSG00000008300	CELSR2	CELSR3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CELSR2_CELSR3_2	CELSR3	CELSR2	ENSG00000008300	ENSG00000143126	CELSR3	CELSR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERAP1_ERAP2_1	ERAP1	ERAP2	ENSG00000164307	ENSG00000164308	ERAP1	ERAP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERAP1_ERAP2_2	ERAP2	ERAP1	ENSG00000164308	ENSG00000164307	ERAP2	ERAP1	0.607	0.0	0.0	0.068	0.125	0.0	0.0	0.557
GPR107_GPR108_1	GPR107	GPR108	ENSG00000148358	ENSG00000125734	GPR107	GPR108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR107_GPR108_2	GPR108	GPR107	ENSG00000125734	ENSG00000148358	GPR108	GPR107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARSB_ARSJ_1	ARSB	ARSJ	ENSG00000126233	ENSG00000180801	ARSB	ARSJ	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARSB_ARSJ_2	ARSJ	ARSB	ENSG00000180801	ENSG00000126233	ARSJ	ARSB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IDH3B_IDH3G_1	IDH3B	IDH3G	ENSG00000101365	ENSG00000067829	IDH3B	IDH3G	0.999	0.0	0.0	0.075	0.446	0.982	0.9	0.919
IDH3B_IDH3G_2	IDH3G	IDH3B	ENSG00000067829	ENSG00000101365	IDH3G	IDH3B	0.999	0.0	0.0	0.075	0.446	0.982	0.9	0.919
PLAAT3_PLAAT4_1	PLAAT3	PLAAT4	ENSG00000176485	ENSG00000133321	PLAAT3	PLAAT4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLAAT3_PLAAT4_2	PLAAT4	PLAAT3	ENSG00000133321	ENSG00000176485	PLAAT4	PLAAT3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AZIN1_ODC1_1	AZIN1	ODC1	ENSG00000155096	ENSG00000183032	AZIN1	ODC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AZIN1_ODC1_2	ODC1	AZIN1	ENSG00000183032	ENSG00000155096	ODC1	AZIN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MXD1_MXI1_1	MXD1	MXI1	ENSG00000059728	ENSG00000119950	MXD1	MXI1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MXD1_MXI1_2	MXI1	MXD1	ENSG00000119950	ENSG00000059728	MXI1	MXD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RFX1_RFX2_1	RFX1	RFX2	ENSG00000132005	ENSG00000087903	RFX1	RFX2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RFX1_RFX2_2	RFX2	RFX1	ENSG00000087903	ENSG00000132005	RFX2	RFX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM3A_FAM3C_1	FAM3A	FAM3C	ENSG00000071889	ENSG00000196937	FAM3A	FAM3C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM3A_FAM3C_2	FAM3C	FAM3A	ENSG00000196937	ENSG00000071889	FAM3C	FAM3A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHD7_CHD9_1	CHD7	CHD9	ENSG00000171316	ENSG00000177200	CHD7	CHD9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHD7_CHD9_2	CHD9	CHD7	ENSG00000177200	ENSG00000171316	CHD9	CHD7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF580_ZNF581_1	ZNF580	ZNF581	ENSG00000213015	ENSG00000171425	ZNF580	ZNF581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF580_ZNF581_2	ZNF581	ZNF580	ENSG00000171425	ENSG00000213015	ZNF581	ZNF580	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BRPF1_BRPF3_1	BRPF1	BRPF3	ENSG00000156983	ENSG00000096070	BRPF1	BRPF3	0.964	0.0	0.0	0.065	0.131	0.594	0.9	0.089
BRPF1_BRPF3_2	BRPF3	BRPF1	ENSG00000096070	ENSG00000156983	BRPF3	BRPF1	0.964	0.0	0.0	0.065	0.131	0.594	0.9	0.089
WSB1_WSB2_1	WSB1	WSB2	ENSG00000109046	ENSG00000176871	WSB1	WSB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WSB1_WSB2_2	WSB2	WSB1	ENSG00000176871	ENSG00000109046	WSB2	WSB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPCAM_TACSTD2_1	EPCAM	TACSTD2	ENSG00000119888	ENSG00000184292	EPCAM	TACSTD2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPCAM_TACSTD2_2	TACSTD2	EPCAM	ENSG00000184292	ENSG00000119888	TACSTD2	EPCAM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S100A1_S100A2_1	S100A1	S100A2	ENSG00000160678	ENSG00000196754	S100A1	S100A2	0.812	0.0	0.0	0.0	0.0	0.785	0.0	0.161
S100A1_S100A2_2	S100A2	S100A1	ENSG00000196754	ENSG00000160678	S100A2	S100A1	0.812	0.0	0.0	0.0	0.0	0.785	0.0	0.161
ARNTL_ARNTL2_1	ARNTL	ARNTL2	ENSG00000133794	ENSG00000029153	ARNTL	ARNTL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARNTL_ARNTL2_2	ARNTL2	ARNTL	ENSG00000029153	ENSG00000133794	ARNTL2	ARNTL	0.94	0.0	0.0	0.062	0.042	0.777	0.54	0.455
RHOD_RHOF_1	RHOD	RHOF	ENSG00000173156	ENSG00000139725	RHOD	RHOF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RHOD_RHOF_2	RHOF	RHOD	ENSG00000139725	ENSG00000173156	RHOF	RHOD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF678_ZNF714_1	ZNF678	ZNF714	ENSG00000181450	ENSG00000160352	ZNF678	ZNF714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF678_ZNF714_2	ZNF714	ZNF678	ENSG00000160352	ENSG00000181450	ZNF714	ZNF678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCNE1_CCNE2_1	CCNE1	CCNE2	ENSG00000105173	ENSG00000175305	CCNE1	CCNE2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCNE1_CCNE2_2	CCNE2	CCNE1	ENSG00000175305	ENSG00000105173	CCNE2	CCNE1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CLOCK_NPAS2_1	CLOCK	NPAS2	ENSG00000134852	ENSG00000170485	CLOCK	NPAS2	0.998	0.0	0.0	0.0	0.0	0.739	0.9	0.943
CLOCK_NPAS2_2	NPAS2	CLOCK	ENSG00000170485	ENSG00000134852	NPAS2	CLOCK	0.998	0.0	0.0	0.0	0.0	0.739	0.9	0.943
TMEM161A_TMEM161B_1	TMEM161A	TMEM161B	ENSG00000064545	ENSG00000164180	TMEM161A	TMEM161B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM161A_TMEM161B_2	TMEM161B	TMEM161A	ENSG00000164180	ENSG00000064545	TMEM161B	TMEM161A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DENND4A_DENND4C_1	DENND4A	DENND4C	ENSG00000174485	ENSG00000137145	DENND4A	DENND4C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DENND4A_DENND4C_2	DENND4C	DENND4A	ENSG00000137145	ENSG00000174485	DENND4C	DENND4A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANXA3_ANXA5_1	ANXA3	ANXA5	ENSG00000138772	ENSG00000164111	ANXA3	ANXA5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANXA3_ANXA5_2	ANXA5	ANXA3	ENSG00000164111	ENSG00000138772	ANXA5	ANXA3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLCD1_PLCD3_1	PLCD1	PLCD3	ENSG00000187091	ENSG00000161714	PLCD1	PLCD3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLCD1_PLCD3_2	PLCD3	PLCD1	ENSG00000161714	ENSG00000187091	PLCD3	PLCD1	0.911	0.0	0.0	0.07	0.067	0.0	0.9	0.097
DNMT3A_DNMT3B_1	DNMT3A	DNMT3B	ENSG00000119772	ENSG00000088305	DNMT3A	DNMT3B	0.998	0.0	0.0	0.069	0.093	0.876	0.9	0.859
DNMT3A_DNMT3B_2	DNMT3B	DNMT3A	ENSG00000088305	ENSG00000119772	DNMT3B	DNMT3A	0.998	0.0	0.0	0.069	0.093	0.876	0.9	0.859
FAM126A_FAM126B_1	FAM126A	FAM126B	ENSG00000122591	ENSG00000155744	FAM126A	FAM126B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM126A_FAM126B_2	FAM126B	FAM126A	ENSG00000155744	ENSG00000122591	FAM126B	FAM126A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NDFIP1_NDFIP2_1	NDFIP1	NDFIP2	ENSG00000131507	ENSG00000102471	NDFIP1	NDFIP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NDFIP1_NDFIP2_2	NDFIP2	NDFIP1	ENSG00000102471	ENSG00000131507	NDFIP2	NDFIP1	0.658	0.0	0.0	0.063	0.06	0.422	0.0	0.408
TCEAL3_TCEAL4_1	TCEAL3	TCEAL4	ENSG00000196507	ENSG00000133142	TCEAL3	TCEAL4	0.776	0.0	0.0	0.0	0.762	0.0	0.0	0.099
TCEAL3_TCEAL4_2	TCEAL4	TCEAL3	ENSG00000133142	ENSG00000196507	TCEAL4	TCEAL3	0.776	0.0	0.0	0.0	0.762	0.0	0.0	0.099
PSPC1_SFPQ_1	PSPC1	SFPQ	ENSG00000121390	ENSG00000116560	PSPC1	SFPQ	0.999	0.0	0.0	0.053	0.084	0.982	0.0	0.982
PSPC1_SFPQ_2	SFPQ	PSPC1	ENSG00000116560	ENSG00000121390	SFPQ	PSPC1	0.999	0.0	0.0	0.053	0.084	0.982	0.0	0.982
EPHA2_EPHB2_1	EPHA2	EPHB2	ENSG00000142627	ENSG00000133216	EPHA2	EPHB2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHA2_EPHB2_2	EPHB2	EPHA2	ENSG00000133216	ENSG00000142627	EPHB2	EPHA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GIGYF1_GIGYF2_1	GIGYF1	GIGYF2	ENSG00000146830	ENSG00000204120	GIGYF1	GIGYF2	0.815	0.0	0.0	0.07	0.0	0.472	0.0	0.655
GIGYF1_GIGYF2_2	GIGYF2	GIGYF1	ENSG00000204120	ENSG00000146830	GIGYF2	GIGYF1	0.815	0.0	0.0	0.07	0.0	0.472	0.0	0.655
EPHA1_EPHA2_1	EPHA1	EPHA2	ENSG00000146904	ENSG00000142627	EPHA1	EPHA2	0.976	0.0	0.0	0.07	0.049	0.819	0.4	0.795
EPHA1_EPHA2_2	EPHA2	EPHA1	ENSG00000142627	ENSG00000146904	EPHA2	EPHA1	0.976	0.0	0.0	0.07	0.049	0.819	0.4	0.795
ZNF343_ZNF875_1	ZNF343	ZNF875	ENSG00000088876	ENSG00000181666	ZNF343	ZNF875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF343_ZNF875_2	ZNF875	ZNF343	ENSG00000181666	ENSG00000088876	ZNF875	ZNF343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLXNB1_PLXNB3_1	PLXNB1	PLXNB3	ENSG00000164050	ENSG00000198753	PLXNB1	PLXNB3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLXNB1_PLXNB3_2	PLXNB3	PLXNB1	ENSG00000198753	ENSG00000164050	PLXNB3	PLXNB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DAB2IP_SYNGAP1_1	DAB2IP	SYNGAP1	ENSG00000136848	ENSG00000197283	DAB2IP	SYNGAP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DAB2IP_SYNGAP1_2	SYNGAP1	DAB2IP	ENSG00000197283	ENSG00000136848	SYNGAP1	DAB2IP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPSF6_CPSF7_1	CPSF6	CPSF7	ENSG00000111605	ENSG00000149532	CPSF6	CPSF7	0.996	0.0	0.0	0.061	0.197	0.837	0.9	0.763
CPSF6_CPSF7_2	CPSF7	CPSF6	ENSG00000149532	ENSG00000111605	CPSF7	CPSF6	0.996	0.0	0.0	0.061	0.197	0.837	0.9	0.763
SLC38A2_SLC38A5_1	SLC38A2	SLC38A5	ENSG00000134294	ENSG00000017483	SLC38A2	SLC38A5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC38A2_SLC38A5_2	SLC38A5	SLC38A2	ENSG00000017483	ENSG00000134294	SLC38A5	SLC38A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPS15_EPS15L1_1	EPS15	EPS15L1	ENSG00000085832	ENSG00000127527	EPS15	EPS15L1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPS15_EPS15L1_2	EPS15L1	EPS15	ENSG00000127527	ENSG00000085832	EPS15L1	EPS15	0.99	0.0	0.0	0.066	0.06	0.7	0.9	0.688
RGS19_RGS20_1	RGS19	RGS20	ENSG00000171700	ENSG00000147509	RGS19	RGS20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RGS19_RGS20_2	RGS20	RGS19	ENSG00000147509	ENSG00000171700	RGS20	RGS19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPP1R13B_TP53BP2_1	PPP1R13B	TP53BP2	ENSG00000088808	ENSG00000143514	PPP1R13B	TP53BP2	0.726	0.0	0.0	0.072	0.0	0.0	0.5	0.458
PPP1R13B_TP53BP2_2	TP53BP2	PPP1R13B	ENSG00000143514	ENSG00000088808	TP53BP2	PPP1R13B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AUH_ECHDC2_1	AUH	ECHDC2	ENSG00000148090	ENSG00000121310	AUH	ECHDC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AUH_ECHDC2_2	ECHDC2	AUH	ENSG00000121310	ENSG00000148090	ECHDC2	AUH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPB41_EPB41L2_1	EPB41	EPB41L2	ENSG00000159023	ENSG00000079819	EPB41	EPB41L2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPB41_EPB41L2_2	EPB41L2	EPB41	ENSG00000079819	ENSG00000159023	EPB41L2	EPB41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHD8_CHD9_1	CHD8	CHD9	ENSG00000100888	ENSG00000177200	CHD8	CHD9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHD8_CHD9_2	CHD9	CHD8	ENSG00000177200	ENSG00000100888	CHD9	CHD8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BRWD1_BRWD3_1	BRWD1	BRWD3	ENSG00000185658	ENSG00000165288	BRWD1	BRWD3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BRWD1_BRWD3_2	BRWD3	BRWD1	ENSG00000165288	ENSG00000185658	BRWD3	BRWD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF304_ZNF772_1	ZNF304	ZNF772	ENSG00000131845	ENSG00000197128	ZNF304	ZNF772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF304_ZNF772_2	ZNF772	ZNF304	ENSG00000197128	ENSG00000131845	ZNF772	ZNF304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NSFL1C_UBXN2B_1	NSFL1C	UBXN2B	ENSG00000088833	ENSG00000215114	NSFL1C	UBXN2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NSFL1C_UBXN2B_2	UBXN2B	NSFL1C	ENSG00000215114	ENSG00000088833	UBXN2B	NSFL1C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARSD_STS_1	ARSD	STS	ENSG00000006756	ENSG00000101846	ARSD	STS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARSD_STS_2	STS	ARSD	ENSG00000101846	ENSG00000006756	STS	ARSD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATAD2_ATAD2B_1	ATAD2	ATAD2B	ENSG00000156802	ENSG00000119778	ATAD2	ATAD2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATAD2_ATAD2B_2	ATAD2B	ATAD2	ENSG00000119778	ENSG00000156802	ATAD2B	ATAD2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EGLN1_EGLN3_1	EGLN1	EGLN3	ENSG00000135766	ENSG00000129521	EGLN1	EGLN3	0.953	0.0	0.0	0.057	0.085	0.51	0.9	0.076
EGLN1_EGLN3_2	EGLN3	EGLN1	ENSG00000129521	ENSG00000135766	EGLN3	EGLN1	0.953	0.0	0.0	0.057	0.085	0.51	0.9	0.076
HIPK1_HIPK3_1	HIPK1	HIPK3	ENSG00000163349	ENSG00000110422	HIPK1	HIPK3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HIPK1_HIPK3_2	HIPK3	HIPK1	ENSG00000110422	ENSG00000163349	HIPK3	HIPK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TXNRD1_TXNRD2_1	TXNRD1	TXNRD2	ENSG00000198431	ENSG00000184470	TXNRD1	TXNRD2	0.938	0.0	0.0	0.066	0.042	0.359	0.9	0.087
TXNRD1_TXNRD2_2	TXNRD2	TXNRD1	ENSG00000184470	ENSG00000198431	TXNRD2	TXNRD1	0.938	0.0	0.0	0.066	0.042	0.359	0.9	0.087
HNRNPM_MYEF2_1	HNRNPM	MYEF2	ENSG00000099783	ENSG00000104177	HNRNPM	MYEF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HNRNPM_MYEF2_2	MYEF2	HNRNPM	ENSG00000104177	ENSG00000099783	MYEF2	HNRNPM	0.682	0.0	0.0	0.062	0.055	0.27	0.54	0.098
PLK2_PLK3_1	PLK2	PLK3	ENSG00000145632	ENSG00000173846	PLK2	PLK3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLK2_PLK3_2	PLK3	PLK2	ENSG00000173846	ENSG00000145632	PLK3	PLK2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF160_ZNF184_1	ZNF160	ZNF184	ENSG00000170949	ENSG00000096654	ZNF160	ZNF184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF160_ZNF184_2	ZNF184	ZNF160	ENSG00000096654	ENSG00000170949	ZNF184	ZNF160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACVR1_TGFBR1_1	ACVR1	TGFBR1	ENSG00000115170	ENSG00000106799	ACVR1	TGFBR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACVR1_TGFBR1_2	TGFBR1	ACVR1	ENSG00000106799	ENSG00000115170	TGFBR1	ACVR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LBR_TM7SF2_1	LBR	TM7SF2	ENSG00000143815	ENSG00000149809	LBR	TM7SF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LBR_TM7SF2_2	TM7SF2	LBR	ENSG00000149809	ENSG00000143815	TM7SF2	LBR	0.906	0.0	0.0	0.06	0.0	0.0	0.9	0.081
TBC1D8_TBC1D9B_1	TBC1D8	TBC1D9B	ENSG00000204634	ENSG00000197226	TBC1D8	TBC1D9B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D8_TBC1D9B_2	TBC1D9B	TBC1D8	ENSG00000197226	ENSG00000204634	TBC1D9B	TBC1D8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D1_TBC1D4_1	TBC1D1	TBC1D4	ENSG00000065882	ENSG00000136111	TBC1D1	TBC1D4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D1_TBC1D4_2	TBC1D4	TBC1D1	ENSG00000136111	ENSG00000065882	TBC1D4	TBC1D1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACVR1_ACVR1B_1	ACVR1	ACVR1B	ENSG00000115170	ENSG00000135503	ACVR1	ACVR1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACVR1_ACVR1B_2	ACVR1B	ACVR1	ENSG00000135503	ENSG00000115170	ACVR1B	ACVR1	0.979	0.0	0.0	0.064	0.0	0.62	0.72	0.82
EPN1_EPN2_1	EPN1	EPN2	ENSG00000063245	ENSG00000072134	EPN1	EPN2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPN1_EPN2_2	EPN2	EPN1	ENSG00000072134	ENSG00000063245	EPN2	EPN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LPIN2_LPIN3_1	LPIN2	LPIN3	ENSG00000101577	ENSG00000132793	LPIN2	LPIN3	0.963	0.0	0.0	0.072	0.0	0.617	0.9	0.102
LPIN2_LPIN3_2	LPIN3	LPIN2	ENSG00000132793	ENSG00000101577	LPIN3	LPIN2	0.963	0.0	0.0	0.072	0.0	0.617	0.9	0.102
LRIG1_LRIG3_1	LRIG1	LRIG3	ENSG00000144749	ENSG00000139263	LRIG1	LRIG3	0.799	0.0	0.0	0.073	0.049	0.776	0.0	0.104
LRIG1_LRIG3_2	LRIG3	LRIG1	ENSG00000139263	ENSG00000144749	LRIG3	LRIG1	0.799	0.0	0.0	0.073	0.049	0.776	0.0	0.104
HOOK1_HOOK2_1	HOOK1	HOOK2	ENSG00000134709	ENSG00000095066	HOOK1	HOOK2	0.946	0.0	0.0	0.071	0.056	0.42	0.9	0.109
HOOK1_HOOK2_2	HOOK2	HOOK1	ENSG00000095066	ENSG00000134709	HOOK2	HOOK1	0.946	0.0	0.0	0.071	0.056	0.42	0.9	0.109
CABLES1_CABLES2_1	CABLES1	CABLES2	ENSG00000134508	ENSG00000149679	CABLES1	CABLES2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CABLES1_CABLES2_2	CABLES2	CABLES1	ENSG00000149679	ENSG00000134508	CABLES2	CABLES1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALNT14_GALNT2_1	GALNT14	GALNT2	ENSG00000158089	ENSG00000143641	GALNT14	GALNT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALNT14_GALNT2_2	GALNT2	GALNT14	ENSG00000143641	ENSG00000158089	GALNT2	GALNT14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RIC8A_RIC8B_1	RIC8A	RIC8B	ENSG00000177963	ENSG00000111785	RIC8A	RIC8B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RIC8A_RIC8B_2	RIC8B	RIC8A	ENSG00000111785	ENSG00000177963	RIC8B	RIC8A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KRT10_KRT19_1	KRT10	KRT19	ENSG00000186395	ENSG00000171345	KRT10	KRT19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KRT10_KRT19_2	KRT19	KRT10	ENSG00000171345	ENSG00000186395	KRT19	KRT10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ELK3_ELK4_1	ELK3	ELK4	ENSG00000111145	ENSG00000158711	ELK3	ELK4	0.416	0.0	0.0	0.07	0.067	0.0	0.0	0.381
