Class_label_sum	cell_line	condition	Gene_combination	single_gene_highist_avg_lfc	single_gene_lowest_avg_lfc	expected_combinatorial_lfc	combinatorial_avg_lfc	Euclidean_distance_expexted_observed	Euclidean_distance_singel_phenotype	highist_expression	lowest_expression	Euclidean_distance_expresstion	expre_Correlation	highist_dep	lowest_dep	Euclidean_distance_dep	dep_Correlation	highist_damage_mutation	lowest_damage_mutation	Euclidean_distance_dm	Jaccard BP Similarity	Jaccard MF Similarity	Jaccard CC Similarity	Average Wang BP Similarity	Average Wang MF Similarity	Average Wang CC Similarity	score	nscore	fscore	pscore	ascore	escore	dscore	Jaccard Index_commun_proteins	Number of Common Proteins	Class_label_exp	Class_label_dep	Class_label_corr	Class_label_neg
no GI	A375	2CP	KCNG1_KCNS3	0.7223637789833286	-0.283269420964354	0.4390943580189746	-0.5078441086638614	0.946938466682836	1.0056331999476826	4.725884857144958	3.311886546873928	1.4139983102710303	0.1122586750422034	0.1497863609674571	-0.0378823840839886	0.1876687450514457	0.0879898373366093	0.0	0.0	0.0	0.7777777777777778	1.0	0.6666666666666666	0.3235682753865844	0.4392192714102517	0.4218938421460854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	no GI	no GI	no GI	no GI
no GI	A375	2CP	KCTD10_KCTD13	0.50237780838989	-0.5636047040661727	-0.0612268956762827	-0.1322280149293753	0.0710011192530926	1.0659825124560627	5.449166521303821	3.639105580942225	1.8100609403615968	0.0649997271298072	0.2152742620901244	-0.0044337864380003	0.2197080485281247	0.0682578634433769				0.4444444444444444	0.6	0.8	0.1928996826523028	0.5038474582470183	0.4400842396225297	0.979	0.0	0.0	0.056	0.049	0.873	0.72	0.3333333333333333	5	GI	no GI	no GI	Mixed
no GI	A375	2CP	KCTD10_TNFAIP1	0.50237780838989	-0.8405221201424309	-0.3381443117525409	-0.2322585522480595	0.1058857595044814	1.3428999285323209	5.449166521303821	4.8965427539142725	0.5526237673895489	0.4985397373160384	0.0693601647300488	-0.0044337864380003	0.0737939511680491	0.0787012934227785	0.0	0.0	0.0	0.3636363636363636	0.5	0.5	0.1688655944988822	0.5105442263797972	0.3948237275488969	0.975	0.0	0.0	0.055	0.344	0.873	0.72	0.5384615384615384	7	GI	no GI	no GI	Mixed
no GI	A375	2CP	KCTD11_KCTD21	-0.0139763232733149	-0.1517193485754802	-0.1656956718487951	-0.1727065521786248	0.0070108803298296885	0.13774302530216528	2.58346581339994	1.7347204920084285	0.8487453213915113	0.3532796573796184	-0.0071029577210915	-0.1020130503478155	0.094910092626724	0.0371363798216741				0.3333333333333333	0.4	0.0	0.1936147191389549	0.6018025725729861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	GI	no GI	no GI	Mixed
no GI	A375	2CP	KCTD11_KCTD6	-0.0139763232733149	-0.2884130741217732	-0.3023893973950881	-0.9897415918047364	0.6873521944096483	0.2744367508484583	3.4023361654908166	2.58346581339994	0.8188703520908769	-0.188591814553595	-0.0071029577210915	-0.0602580100481603	0.0531550523270688	0.0321379195022073				0.3333333333333333	0.4	0.0	0.1936147191389549	0.6018025725729861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	GI	no GI	no GI	Mixed
no GI	A375	2CP	KCTD13_TNFAIP1	-0.5636047040661727	-0.8405221201424309	-1.4041268242086036	-0.6184393682102489	0.7856874559983547	0.2769174160762582	4.8965427539142725	3.639105580942225	1.2574371729720475	0.0314029692519623	0.2152742620901244	0.0693601647300488	0.1459140973600756	0.1644718858528919				0.6	0.8	0.4285714285714285	0.1784564481747591	0.5281076686860187	0.3915932073165477	0.989	0.0	0.0	0.057	0.06	0.893	0.9	0.4285714285714285	6	GI	no GI	no GI	Mixed
no GI	A375	2CP	KCTD17_KCTD5	0.9237868665696948	0.2975640681460207	1.2213509347157154	1.2848623326582735	0.06351139794255811	0.6262227984236741	4.846434058027844	4.18545465824919	0.6609793997786539	0.0941048365436232	0.2126973296199073	-0.061950376616711	0.2746477062366183	0.0172659524207529	0.0	0.0	0.0	0.4	0.6	0.4	0.2697470889103018	0.6116258846468962	0.4068700180844994	0.937	0.0	0.0	0.058	0.067	0.787	0.54	0.3333333333333333	5	GI	no GI	no GI	Mixed
no GI	A375	2CP	KCTD1_KCTD15	-0.0076333965269903	-0.5021704676773164	-0.5098038642043068	-0.0844120788589959	0.42539178534531086	0.49453707115032614	4.75936585591603	2.689130971252869	2.070234884663161	0.2017745675559483	-0.1340545673166419	-0.146612023636224	0.0125574563195821	0.0595709437825383	0.0	0.0	0.0	0.5	0.5	0.1666666666666666	0.5106522940835325	0.6782538283581695	0.4538268464877525	0.604	0.0	0.0	0.051	0.044	0.594	0.0	0.1764705882352941	3	GI	no GI	no GI	Mixed
no GI	A375	2CP	KCTD21_KCTD6	-0.1517193485754802	-0.2884130741217732	-0.4401324226972534	-1.3798861197088723	0.9397536970116189	0.136693725546293	3.4023361654908166	1.7347204920084285	1.6676156734823882	0.0952853293986316	-0.0602580100481603	-0.1020130503478155	0.0417550402996552	0.0091592454750182				1.0	0.6	0.0	0.3058754113053227	0.7281704610930483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	GI	no GI	no GI	Mixed
no GI	A375	2CP	KCTD2_KCTD5	0.9237868665696948	-0.353190608364534	0.5705962582051608	0.3963762242027395	0.1742200340024213	1.2769774749342289	4.846434058027844	3.6035287626480352	1.242905295379809	0.1803260975854445	0.2126973296199073	-0.1405254518818805	0.3532227815017878	0.0314524657033831	0.0	0.0	0.0	1.0	0.75	0.5	0.5180653811548436	0.7272775964897039	0.4246047172269964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1764705882352941	3	no GI	no GI	no GI	no GI
no GI	A375	2CP	KCTD3_SHKBP1	-0.0232885510902562	-1.9687244574757403	-1.9920130085659966	-1.752331373943126	0.2396816346228705	1.945435906385484	5.830241273490912	5.106073195983634	0.7241680775072776	-0.1711905158653436	0.1963734652048127	-0.1135642448038852	0.3099377100086979	0.0004388572621046	0.0	0.0	0.0	0.5	0.5	0.0	0.515222832762539	0.9072700296735904	0.2158600952163807	0.762	0.0	0.0	0.059	0.0	0.754	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
GI	A375	2CP	KDELR1_KDELR2	-0.1466916256654897	-0.6774855754821638	-0.8241772011476536	-3.447940022752285	2.6237628216046316	0.530793949816674	6.589044636565519	6.217148113301205	0.3718965232643141	0.6390841661875851	-0.043777176039945	-0.142125400204812	0.098348224164867	0.1927912433926165				0.625	0.6666666666666666	0.8181818181818182	0.4079692700511076	0.746438941133135	0.4509658149467222	0.915	0.0	0.0	0.05	0.164	0.0	0.9	0.1111111111111111	2	no GI	no GI	GI	Mixed
no GI	A375	2CP	KDELR1_KDELR3	-0.0226592439501298	-0.6774855754821638	-0.7001448194322936	-1.0025142597390493	0.3023694403067557	0.6548263315320341	6.589044636565519	4.296494008321646	2.292550628243873	0.5475223497731316	-0.043777176039945	-0.0607259475387771	0.0169487714988321	0.0656783572102833				0.7142857142857143	1.0	0.8181818181818182	0.4293556491451687	0.6934355367317679	0.4509658149467222	0.906	0.0	0.0	0.055	0.074	0.0	0.9	0.1111111111111111	2	no GI	no GI	no GI	no GI
no GI	A375	2CP	KDELR2_KDELR3	-0.0226592439501298	-0.1466916256654897	-0.16935086961561951	-0.251986549262267	0.08263567964664748	0.12403238171535991	6.217148113301205	4.296494008321646	1.9206541049795591	0.7140800523365936	-0.0607259475387771	-0.142125400204812	0.0813994526660349	0.0847586201085074				0.8333333333333334	0.6666666666666666	1.0	0.5187199656640661	0.746438941133135	0.456708755170532	0.922	0.0	0.0	0.054	0.235	0.0	0.9	0.4285714285714285	6	no GI	no GI	GI	Mixed
no GI	A375	2CP	KDM2A_KDM2B	-1.9643452978911056	-2.668175845912062	-4.632521143803167	-2.755638718802659	1.8768824250005083	0.7038305480209563	4.769021139229293	4.286868945220793	0.4821521940085	0.2267405165440495	-0.1426990583033424	-0.597343060988459	0.4546440026851166	0.0507577372739985	0.0	0.0	0.0	0.125	0.7857142857142857	0.6	0.1610449787787677	0.2752318144295277	0.4753799655956094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
no GI	A375	2CP	KDM3A_KDM3B	-1.4072400213412644	-2.1443290106814468	-3.5515690320227113	-3.359457148887464	0.1921118831352473	0.7370889893401824	4.864084615668188	3.9789137474303424	0.8851708682378452	0.3986021350941455	-0.0192170664683737	-0.1233741417867132	0.1041570753183395	0.0754098723903668	0.0	0.0	0.0	0.1666666666666666	0.5454545454545454	0.5714285714285714	0.2208702810856829	0.2650434245505441	0.4365998989115651	0.922	0.0	0.0	0.075	0.154	0.0	0.9	0.25	4	no GI	no GI	no GI	no GI
no GI	A375	2CP	KDM4A_KDM4B	0.7275005290512462	-2.27468328081604	-1.547182751764794	-1.4553562220968557	0.09182652966793836	3.0021838098672866	4.311703543695554	2.6351271746646376	1.6765763690309163	0.4014558549114132	-0.0669863892040237	-0.3865919340076971	0.3196055448036734	0.0896303899193146	1.0	0.0	1.0	0.2307692307692307	0.5454545454545454	0.8571428571428571	0.2186721145718298	0.374914256584139	0.5419232507432282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	4	GI	no GI	no GI	Mixed
no GI	A375	2CP	KDM4A_KDM4C	-1.6490953218527618	-2.27468328081604	-3.923778602668802	-3.227439182718616	0.6963394199501858	0.6255879589632785	4.311703543695554	3.5350523361102377	0.7766512075853163	0.3220943464935522	-0.1484065511173203	-0.3865919340076971	0.2381853828903768	0.0524566764907769	0.0	0.0	0.0	0.1578947368421052	0.5	0.7142857142857143	0.1859470638364007	0.3020104233759286	0.536596318378993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	4	no GI	no GI	no GI	no GI
no GI	A375	2CP	KDM4B_KDM4C	0.7275005290512462	-1.6490953218527618	-0.9215947928015156	-0.3271281842175548	0.5944666085839607	2.3765958509040077	3.5350523361102377	2.6351271746646376	0.8999251614456001	0.3189622811203904	-0.0669863892040237	-0.1484065511173203	0.0814201619132966	-0.0432083574311943	1.0	0.0	1.0	0.2727272727272727	0.6	0.8333333333333334	0.2338030116302552	0.3489618604453127	0.546370989658005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	4	no GI	no GI	no GI	no GI
no GI	A375	2CP	KDM5A_KDM5B	-1.0933221543722724	-2.0819171854396394	-3.175239339811912	-2.9257824398826875	0.24945689992922437	0.988595031067367	5.127676943238942	4.316830896212607	0.8108460470263354	0.1688756355895929	-0.0118791973489317	-0.2640142848044122	0.2521350874554804	0.0473838385982811	0.0	0.0	0.0	0.1818181818181818	0.5555555555555556	0.5	0.1830359654400993	0.2781344175426879	0.4650009469386986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
GI	A375	2CP	KDM5A_KDM5C	0.108975251997438	-2.0819171854396394	-1.9729419334422014	-0.2775651701319634	1.695376763310238	2.1908924374370775	5.470299614538456	4.316830896212607	1.1534687183258496	0.4203710065190215	-0.0067186925157982	-0.2640142848044122	0.257295592288614	-0.0109601111261701	0.0	0.0	0.0	0.3333333333333333	0.5625	0.5	0.2861008948780836	0.2750810459557973	0.4650009469386986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	Mixed
no GI	A375	2CP	KDM5B_KDM5C	0.108975251997438	-1.0933221543722724	-0.9843469023748345	-1.1818420408432746	0.19749513846844013	1.2022974063697105	5.470299614538456	5.127676943238942	0.3426226712995142	0.2402553956988077	-0.0067186925157982	-0.0118791973489317	0.0051605048331335	0.0843811030704645	0.0	0.0	0.0	0.2631578947368421	0.6428571428571429	1.0	0.1844221819103248	0.2935891829356962	0.591926961842662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	5	no GI	no GI	no GI	no GI
no GI	A375	2CP	KEAP1_KLHL12	1.511667155922093	-1.7171721285235666	-0.2055049726014735	0.0777544216857508	0.2832593942872243	3.2288392844456597	5.58523687008727	4.554042699680124	1.0311941704071454	0.1927827723794493	-0.0904344832445428	-0.128797665614234	0.0383631823696912	-0.0487540850398786	0.0	0.0	0.0	0.0555555555555555	0.3333333333333333	0.2	0.0972931009560925	0.5561041660000514	0.3250705458490751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
no GI	A375	2CP	KEAP1_KLHL17	1.511667155922093	-0.9635295319549436	0.5481376239671495	0.4475753334020587	0.1005622905650908	2.4751966878770366	5.58523687008727	3.283570067561552	2.301666802525718	0.0587169725137699	-0.0511266585554275	-0.128797665614234	0.0776710070588065	0.090624681357724	0.0	0.0	0.0	0.0769230769230769	0.1	0.0	0.1270855070529595	0.411411993143025	0.3436045523988118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
no GI	A375	2CP	KEAP1_KLHL18	1.511667155922093	-0.3457963963042121	1.165870759617881	1.0676713141229648	0.09819944549491622	1.8574635522263052	5.58523687008727	4.525380327051433	1.0598565430358369	0.1777196277690154	-0.0517816999437129	-0.128797665614234	0.0770159656705211	0.0644674039259961	0.0	0.0	0.0	0.0769230769230769	0.1666666666666666	0.0	0.1169128169516921	0.5834595182768462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
no GI	A375	2CP	KEAP1_KLHL2	1.511667155922093	-0.6127477269469532	0.8989194289751399	0.8364272057606312	0.062492223214508646	2.124414882869046	5.58523687008727	3.369097242785553	2.216139627301717	0.1188684141986772	-0.128797665614234	-0.1716017462802243	0.0428040806659902	-0.0379724705979186	0.0	0.0	0.0	0.0909090909090909	0.4285714285714285	0.1764705882352941	0.1457514033098269	0.4479078151494871	0.3573116669364194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	GI	no GI	no GI	Mixed
no GI	A375	2CP	KEAP1_KLHL20	1.511667155922093	-1.270892643600313	0.24077451232178015	-0.0763402005622506	0.31711471288403076	2.782559799522406	5.58523687008727	4.666096022933739	0.919140847153531	0.1980286219466667	-0.1018611161750112	-0.128797665614234	0.0269365494392228	-0.2123581756575008	0.0	0.0	0.0	0.0555555555555555	0.1111111111111111	0.2105263157894736	0.1024010281316055	0.3579253170105653	0.3521957393294395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	no GI	GI	no GI	Mixed
no GI	A375	2CP	KEAP1_KLHL28	1.511667155922093	-0.3378995431359075	1.1737676127861856	0.8007153779260627	0.37305223486012284	1.8495666990580006	5.58523687008727	2.315076364914832	3.270160505172438	0.1392516651389383	0.0693802240007877	-0.128797665614234	0.1981778896150217	-0.0284571895700294	0.0	0.0	0.0	0.0	0.1666666666666666	0.0	0.0	0.5834595182768462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
no GI	A375	2CP	KEAP1_KLHL5	1.511667155922093	0.0291874145754675	1.5408545704975607	1.297061814559157	0.24379275593840366	1.4824797413466255	5.58523687008727	4.442393600162445	1.1428432699248248	0.0566124198537181	0.0567535612225856	-0.128797665614234	0.1855512268368196	-0.0306671923350651	0.0	0.0	0.0	0.0	0.125	0.1666666666666666	0.1703336271961811	0.4471917232138068	0.4156431421992503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
no GI	A375	2CP	KHDRBS1_KHDRBS3	0.8883352364300796	-1.0260866728103768	-0.1377514363802972	-0.4003778022411433	0.2626263658608461	1.9144219092404564	7.000611835720052	3.1773320709038195	3.823279764816233	0.141850554147783	0.1195389528399691	-0.3394248809443718	0.4589638337843409	0.005929971766822	0.0	0.0	0.0	0.1875	0.4666666666666667	0.4285714285714285	0.2636690277664981	0.4720226257683855	0.4404206941771748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1764705882352941	3	GI	no GI	no GI	Mixed
no GI	A375	2CP	KIF13A_KIF13B	0.2722929204537998	-0.5046193220512389	-0.23232640159743911	-0.3240604124849993	0.09173401088756017	0.7769122425050388	3.385583000098803	2.5113739819315457	0.8742090181672575	-0.0084650822066136	-0.0699619132926702	-0.1110591045832329	0.0410971912905627	0.0361412463094629	0.0	0.0	0.0	0.1333333333333333	0.75	0.2857142857142857	0.2607481066199846	0.3276445491740374	0.3104693587364874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
no GI	A375	2CP	KIF18A_KIF18B	-1.85901707768734	-3.765183638926068	-5.624200716613408	-3.681693667468809	1.9425070491445986	1.906166561238728	4.532498212590646	3.2918336345700907	1.2406645780205552	0.6062651177646428	-0.9541410977320944	-2.4308664165797405	1.476725318847646	0.1366463175232882	0.0	0.0	0.0	0.25	0.5454545454545454	0.4285714285714285	0.2237418848140677	0.3206868668371127	0.3388291081607115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1764705882352941	3	no GI	no GI	GI	Mixed
no GI	A375	2CP	KIF1B_KIF1C	-0.3338967701344006	-0.8435097664886682	-1.1774065366230688	-0.9145673277343552	0.2628392088887136	0.5096129963542675	4.223074892967047	3.933916488445572	0.2891584045214754	0.303419699034897	-0.0110450413417046	-0.0493135711474048	0.0382685298057002	0.1033699982785364	0.0	0.0	0.0	0.25	0.7	0.4375	0.3317798808298545	0.3120824794859069	0.3134155525056543	0.856	0.0	0.0	0.055	0.083	0.673	0.54	0.25	4	GI	no GI	no GI	Mixed
GI	A375	2CP	KIF2A_KIF2C	-0.944114451133133	-2.212038814813928	-3.156153265947061	-1.350778219786599	1.805375046160462	1.267924363680795	5.944507897725116	4.777775445160324	1.1667324525647924	0.4914230743166384	-0.4363129744348323	-0.5092017893446715	0.0728888149098392	0.0067692136665559	0.0	0.0	0.0	0.1764705882352941	0.75	0.32	0.2517094384409306	0.3120795174104743	0.3693854598733078	0.852	0.0	0.0	0.067	0.073	0.216	0.8	0.1764705882352941	3	GI	no GI	no GI	Mixed
no GI	A375	2CP	KIF3A_KIF3B	-0.1823462701100977	-0.8513198522177856	-1.0336661223278834	-0.4981931074915144	0.5354730148363689	0.6689735821076879	4.44109573100979	3.520483398905504	0.920612332104286	0.5072180439076308	0.1210698928013434	-0.0674065189023637	0.1884764117037071	0.1606363237195103	0.0	0.0	0.0	0.1739130434782608	0.5384615384615384	0.4642857142857143	0.1900570442254756	0.3119771680274775	0.3112468761124706	0.999	0.0	0.0	0.069	0.075	0.994	0.9	0.1111111111111111	2	GI	no GI	no GI	Mixed
no GI	A375	2CP	KIF3B_KIF3C	0.5962452381152366	-0.1823462701100977	0.4138989680051388	-0.2218517763164846	0.6357507443216234	0.7785915082253343	4.44109573100979	4.074584522124134	0.3665112088856563	0.3474359149897769	0.1210698928013434	0.0463637403899469	0.0747061524113965	-0.1271848860025146	0.0	0.0	0.0	0.0769230769230769	0.5555555555555556	0.2916666666666667	0.3300739648104958	0.3042639760837265	0.3419394858331842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1764705882352941	3	GI	no GI	no GI	Mixed
no GI	A375	2CP	KLC1_KLC2	0.3029738918368012	-0.7473124255941415	-0.4443385337573403	-0.2994977526184514	0.14484078113888887	1.0502863174309427	5.5245799578184815	4.94413589915129	0.580444058667192	0.4717451120259553	-0.0197279071853339	-0.257040346637328	0.2373124394519941	-0.0951500489090559	0.0	0.0	0.0	0.25	0.5	0.375	0.3405259852649493	0.5935641664902122	0.3520376350512794	0.992	0.0	0.0	0.057	0.074	0.874	0.9	0.6666666666666666	8	GI	no GI	no GI	Mixed
no GI	A375	2CP	KLC1_KLC4	0.3029738918368012	-0.8515791697566888	-0.5486052779198876	-0.5450341011887851	0.00357117673110241	1.15455306159349	5.5245799578184815	3.2828233682986165	2.241756589519865	0.1564035407424145	-0.0197279071853339	-0.0681910783748998	0.0484631711895658	-0.081870112791759	0.0	0.0	0.0	0.3333333333333333	0.6666666666666666	0.4444444444444444	0.5508557453578248	0.6589083505152907	0.3564513804737369	0.992	0.0	0.0	0.056	0.049	0.875	0.9	0.6666666666666666	8	GI	no GI	no GI	Mixed
no GI	A375	2CP	KLC2_KLC4	-0.7473124255941415	-0.8515791697566888	-1.5988915953508303	-1.4192206211215823	0.17967097422924794	0.10426674416254733	4.94413589915129	3.2828233682986165	1.661312530852673	0.2001615781081792	-0.0681910783748998	-0.257040346637328	0.1888492682624282	0.0687139133361428	0.0	0.0	0.0	0.5	0.6666666666666666	0.3076923076923077	0.5729853015712114	0.7556271630691974	0.3279874981981497	0.985	0.0	0.0	0.056	0.049	0.764	0.9	0.8181818181818182	9	GI	no GI	no GI	Mixed
no GI	A375	2CP	KLF10_KLF11	0.1687097264072963	-1.1026887559161147	-0.9339790295088184	-1.3846473601065747	0.45066833059775635	1.271398482323411	3.856062088894188	1.931819359478988	1.9242427294152	0.2737211292742627	-0.0738480721829079	-0.3141771092279573	0.2403290370450493	0.1058554407082878	0.0	0.0	0.0	0.2222222222222222	0.7	0.3333333333333333	0.2235494744225273	0.3763234934714081	0.4931514765732189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
no GI	A375	2CP	KLF13_KLF16	-0.1820705211358075	-1.3416090914442338	-1.5236796125800414	-0.9126715902521244	0.611008022327917	1.1595385703084262	2.9458558546990083	2.427881394356456	0.5179744603425522	0.1232579117409983	0.0841582119471598	-0.3123432324658117	0.3965014444129715	0.111559277902003	0.0	0.0	0.0	0.1428571428571428	0.6666666666666666	1.0	0.313673464378507	0.3540510196773284	0.6608206485771013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
no GI	A375	2CP	KLF13_KLF9	0.4413204308178331	-0.1820705211358075	0.25924990968202566	-1.1288180798627887	1.3880679895448145	0.6233909519536406	5.4582674568129335	2.9458558546990083	2.512411602113925	-0.012807603133237	0.0841582119471598	-0.1742630485281764	0.2584212604753362	0.0883424943496818	0.0	0.0	0.0	0.1111111111111111	0.5	0.4	0.1765306612939656	0.3549912080853428	0.5207076085907352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
no GI	A375	2CP	KLF16_KLF9	0.4413204308178331	-1.3416090914442338	-0.9002886606264007	-1.4882806478577268	0.5879919872313262	1.782929522262067	5.4582674568129335	2.427881394356456	3.0303860624564773	0.001287785949496	-0.1742630485281764	-0.3123432324658117	0.1380801839376353	0.0252171955323681	0.0	0.0	0.0	0.1428571428571428	0.625	0.4	0.2160105483120342	0.3667953388177334	0.5207076085907352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0526315789473684	1	no GI	no GI	no GI	no GI
no GI	A375	2CP	KLF6_KLF7	1.0843168792048443	-0.014350876717567	1.0699660024872772	-0.036287852859435	1.1062538553467123	1.0986677559224114	3.7042389212619513	1.4935281884814398	2.210710732780512	0.2767909244942148	0.0300456799370455	-0.0705304312266374	0.1005761111636829	0.1535260679995216	0.0	0.0	0.0	0.25	0.5555555555555556	0.5714285714285714	0.2534983745395969	0.3325379298751938	0.5328466152153633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	no GI	no GI	no GI	no GI
no GI	A375	2CP	KLHL12_KLHL17	-0.9635295319549436	-1.7171721285235666	-2.68070166047851	-1.4032339362426636	1.2774677242358465	0.753642596568623	4.554042699680124	3.283570067561552	1.2704726321185724	0.0700579478480944	-0.0511266585554275	-0.0904344832445428	0.0393078246891153	-0.0467469526474428	0.0	0.0	0.0	0.1	0.1666666666666666	0.0	0.1876687911065587	0.5941873010045187	0.2681794052285769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	2	no GI	no GI	no GI	no GI
