ReagentID	Gene1	Gene2	Gene1_ensembl	Gene2_ensembl	Jaccard BP Similarity	Jaccard MF Similarity	Jaccard CC Similarity	Average Wang BP Similarity	Average Wang MF Similarity	Average Wang CC Similarity
ZNF44_ZNF823_2	ZNF823	ZNF44	ENSG00000197933	ENSG00000197857	1.0	0.8	1.0	0.9682073684515522	0.39011712420477435	1.0
DIP2A_DIP2C_1	DIP2A	DIP2C	ENSG00000160305	ENSG00000151240	0.0	0.0	0.0	0.1537020106071565	0.3984520526773876	0.38343244335028503
DIP2A_DIP2C_2	DIP2C	DIP2A	ENSG00000151240	ENSG00000160305	0.0	0.0	0.0	0.1537020106071565	0.3984520526773876	0.38343244335028503
TEAD1_TEAD4_1	TEAD1	TEAD4	ENSG00000187079	ENSG00000197905	0.3157894736842105	0.625	0.5714285714285714	0.21569029336532136	0.41032073374105754	0.4129699404126719
TEAD1_TEAD4_2	TEAD4	TEAD1	ENSG00000197905	ENSG00000187079	0.3157894736842105	0.625	0.5714285714285714	0.21569029336532136	0.41032073374105754	0.4129699404126719
CNOT7_CNOT8_1	CNOT7	CNOT8	ENSG00000198791	ENSG00000155508	0.3333333333333333	0.6363636363636364	0.6	0.3882900821783469	0.3285442882966669	0.37593040075935824
CNOT7_CNOT8_2	CNOT8	CNOT7	ENSG00000155508	ENSG00000198791	0.3333333333333333	0.6363636363636364	0.6	0.3882900821783469	0.3285442882966669	0.37593040075935824
PRPSAP1_PRPSAP2_1	PRPSAP1	PRPSAP2	ENSG00000161542	ENSG00000141127	0.8	1.0	1.0	0.46801851683552487	0.33148232245277304	0.5789391249869479
PRPSAP1_PRPSAP2_2	PRPSAP2	PRPSAP1	ENSG00000141127	ENSG00000161542	0.8	1.0	1.0	0.46801851683552487	0.33148232245277304	0.5789391249869479
BTBD1_BTBD2_1	BTBD1	BTBD2	ENSG00000064726	ENSG00000133243	0.2	0.3333333333333333	0.5	0.4548669758647555	0.8763600395647874	0.5056941078732203
BTBD1_BTBD2_2	BTBD2	BTBD1	ENSG00000133243	ENSG00000064726	0.2	0.3333333333333333	0.5	0.4548669758647555	0.8763600395647874	0.5056941078732203
YWHAB_YWHAH_1	YWHAB	YWHAH	ENSG00000166913	ENSG00000128245	0.10526315789473684	0.26666666666666666	0.21428571428571427	0.18347193593210065	0.5038588110131167	0.362577786255619
YWHAB_YWHAH_2	YWHAH	YWHAB	ENSG00000128245	ENSG00000166913	0.10526315789473684	0.26666666666666666	0.21428571428571427	0.18347193593210065	0.5038588110131167	0.362577786255619
RRM2_RRM2B_1	RRM2	RRM2B	ENSG00000171848	ENSG00000048392	0.21052631578947367	0.7142857142857143	0.5714285714285714	0.2202616961764163	0.4018596307758098	0.43772196167995975
RRM2_RRM2B_2	RRM2B	RRM2	ENSG00000048392	ENSG00000171848	0.21052631578947367	0.7142857142857143	0.5714285714285714	0.2202616961764163	0.4018596307758098	0.43772196167995975
CTPS1_CTPS2_1	CTPS1	CTPS2	ENSG00000171793	ENSG00000047230	0.5	1.0	0.6	0.31283302727835444	0.4211177356356216	0.5178502067975946
CTPS1_CTPS2_2	CTPS2	CTPS1	ENSG00000047230	ENSG00000171793	0.5	1.0	0.6	0.31283302727835444	0.4211177356356216	0.5178502067975946
GBP2_GBP3_1	GBP2	GBP3	ENSG00000162645	ENSG00000117226	0.6	0.75	0.7	0.2474924780796384	0.3317542778425443	0.46827342029281654
GBP2_GBP3_2	GBP3	GBP2	ENSG00000117226	ENSG00000162645	0.6	0.75	0.7	0.2474924780796384	0.3317542778425443	0.46827342029281654
PLS1_PLS3_1	PLS1	PLS3	ENSG00000120756	ENSG00000102024	0.2	0.7142857142857143	0.5	0.23780634370675385	0.4367922246885518	0.4415624077919505
PLS1_PLS3_2	PLS3	PLS1	ENSG00000102024	ENSG00000120756	0.2	0.7142857142857143	0.5	0.23780634370675385	0.4367922246885518	0.4415624077919505
YWHAB_YWHAG_1	YWHAB	YWHAG	ENSG00000166913	ENSG00000170027	0.16666666666666666	0.1875	0.4166666666666667	0.19982401230228847	0.43317277445528624	0.42335358019611236
YWHAB_YWHAG_2	YWHAG	YWHAB	ENSG00000170027	ENSG00000166913	0.16666666666666666	0.1875	0.4166666666666667	0.19982401230228847	0.43317277445528624	0.42335358019611236
CDK2_CDK3_1	CDK2	CDK3	ENSG00000123374	ENSG00000250506	0.17647058823529413	0.5384615384615384	0.15	0.1904408033816609	0.39311236278383144	0.32162719408623774
CDK2_CDK3_2	CDK3	CDK2	ENSG00000250506	ENSG00000123374	0.17647058823529413	0.5384615384615384	0.15	0.1904408033816609	0.39311236278383144	0.32162719408623774
EHD1_EHD4_1	EHD1	EHD4	ENSG00000110047	ENSG00000103966	0.22727272727272727	0.6666666666666666	0.5	0.18309581093778043	0.3997752584564967	0.35502882850812656
EHD1_EHD4_2	EHD4	EHD1	ENSG00000103966	ENSG00000110047	0.22727272727272727	0.6666666666666666	0.5	0.18309581093778043	0.3997752584564967	0.35502882850812656
SEPTIN11_SEPTIN8_1	SEPTIN11	SEPTIN8	ENSG00000138758	ENSG00000164402	0.25	1.0	0.47368421052631576	0.2393385991504455	0.36854433280675325	0.3639742664730983
SEPTIN11_SEPTIN8_2	SEPTIN8	SEPTIN11	ENSG00000164402	ENSG00000138758	0.25	1.0	0.47368421052631576	0.2393385991504455	0.36854433280675325	0.3639742664730983
FZD1_FZD2_1	FZD1	FZD2	ENSG00000157240	ENSG00000180340	0.47058823529411764	0.75	0.42857142857142855	0.22746862107428878	0.45979121411795393	0.45586905496829744
FZD1_FZD2_2	FZD2	FZD1	ENSG00000180340	ENSG00000157240	0.47058823529411764	0.75	0.42857142857142855	0.22746862107428878	0.45979121411795393	0.45586905496829744
HLA-C_HLA-E_1	HLA-C	HLA-E	ENSG00000204525	ENSG00000204592	0.25806451612903225	0.375	0.7368421052631579	0.17548645139057878	0.6095365733479546	0.3502522606441789
HLA-C_HLA-E_2	HLA-E	HLA-C	ENSG00000204592	ENSG00000204525	0.25806451612903225	0.375	0.7368421052631579	0.17548645139057878	0.6095365733479546	0.3502522606441789
NMT1_NMT2_1	NMT1	NMT2	ENSG00000136448	ENSG00000152465	0.375	0.8333333333333334	0.6666666666666666	0.2274305705107615	0.5751755365824359	0.5895703143593373
NMT1_NMT2_2	NMT2	NMT1	ENSG00000152465	ENSG00000136448	0.375	0.8333333333333334	0.6666666666666666	0.2274305705107615	0.5751755365824359	0.5895703143593373
YWHAG_YWHAZ_1	YWHAG	YWHAZ	ENSG00000170027	ENSG00000164924	0.16129032258064516	0.2777777777777778	0.3333333333333333	0.16567556481566126	0.37452182306354254	0.4317227156356736
YWHAG_YWHAZ_2	YWHAZ	YWHAG	ENSG00000164924	ENSG00000170027	0.16129032258064516	0.2777777777777778	0.3333333333333333	0.16567556481566126	0.37452182306354254	0.4317227156356736
TMEM14B_TMEM14C_1	TMEM14B	TMEM14C	ENSG00000137210	ENSG00000111843	0.125	0.5	0.5	0.1630280533062966	0.9072700296735905	0.6524953179945308
TMEM14B_TMEM14C_2	TMEM14C	TMEM14B	ENSG00000111843	ENSG00000137210	0.125	0.5	0.5	0.1630280533062966	0.9072700296735905	0.6524953179945308
SRC_YES1_1	SRC	YES1	ENSG00000197122	ENSG00000176105	0.09022556390977443	0.27586206896551724	0.2413793103448276	0.12918507339661392	0.3570694006437317	0.3353590812459879
SRC_YES1_2	YES1	SRC	ENSG00000176105	ENSG00000197122	0.09022556390977443	0.27586206896551724	0.2413793103448276	0.12918507339661392	0.3570694006437317	0.3353590812459879
ABHD17A_ABHD17C_1	ABHD17A	ABHD17C	ENSG00000129968	ENSG00000136379	0.6666666666666666	1.0	0.7333333333333333	0.3072643194241256	0.5362589973681707	0.35809845978839855
ABHD17A_ABHD17C_2	ABHD17C	ABHD17A	ENSG00000136379	ENSG00000129968	0.6666666666666666	1.0	0.7333333333333333	0.3072643194241256	0.5362589973681707	0.35809845978839855
MAFG_MAFK_1	MAFG	MAFK	ENSG00000197063	ENSG00000198517	0.3333333333333333	0.45454545454545453	0.75	0.45687559324865046	0.3851055504179028	0.44341966872888183
MAFG_MAFK_2	MAFK	MAFG	ENSG00000198517	ENSG00000197063	0.3333333333333333	0.45454545454545453	0.75	0.45687559324865046	0.3851055504179028	0.44341966872888183
SLC12A4_SLC12A6_1	SLC12A4	SLC12A6	ENSG00000124067	ENSG00000140199	0.7142857142857143	0.5555555555555556	0.5	0.2511880999317377	0.3258139473370297	0.5221807577397104
SLC12A4_SLC12A6_2	SLC12A6	SLC12A4	ENSG00000140199	ENSG00000124067	0.7142857142857143	0.5555555555555556	0.5	0.2511880999317377	0.3258139473370297	0.5221807577397104
MAPK11_MAPK14_1	MAPK11	MAPK14	ENSG00000185386	ENSG00000112062	0.1891891891891892	0.5	0.36363636363636365	0.163966316989862	0.3926470525741945	0.47254303286257676
MAPK11_MAPK14_2	MAPK14	MAPK11	ENSG00000112062	ENSG00000185386	0.1891891891891892	0.5	0.36363636363636365	0.163966316989862	0.3926470525741945	0.47254303286257676
PUM1_PUM2_1	PUM1	PUM2	ENSG00000134644	ENSG00000055917	0.3333333333333333	0.6666666666666666	0.2727272727272727	0.19778061233313443	0.6312424908196629	0.42146920687629374
PUM1_PUM2_2	PUM2	PUM1	ENSG00000055917	ENSG00000134644	0.3333333333333333	0.6666666666666666	0.2727272727272727	0.19778061233313443	0.6312424908196629	0.42146920687629374
SIAH1_SIAH2_1	SIAH1	SIAH2	ENSG00000196470	ENSG00000181788	0.28	0.7777777777777778	0.375	0.15505161854514224	0.3329873362793324	0.4219935898325803
SIAH1_SIAH2_2	SIAH2	SIAH1	ENSG00000181788	ENSG00000196470	0.28	0.7777777777777778	0.375	0.15505161854514224	0.3329873362793324	0.4219935898325803
ABHD17B_ABHD17C_1	ABHD17B	ABHD17C	ENSG00000107362	ENSG00000136379	0.5714285714285714	0.6666666666666666	0.8333333333333334	0.3464648861841285	0.5707951506695839	0.3721518438137649
ABHD17B_ABHD17C_2	ABHD17C	ABHD17B	ENSG00000136379	ENSG00000107362	0.5714285714285714	0.6666666666666666	0.8333333333333334	0.3464648861841285	0.5707951506695839	0.3721518438137649
FYN_YES1_1	FYN	YES1	ENSG00000010810	ENSG00000176105	0.16923076923076924	0.34782608695652173	0.18181818181818182	0.13221539410754246	0.3565851513210108	0.35932205981454474
FYN_YES1_2	YES1	FYN	ENSG00000176105	ENSG00000010810	0.16923076923076924	0.34782608695652173	0.18181818181818182	0.13221539410754246	0.3565851513210108	0.35932205981454474
BTF3_BTF3L4_1	BTF3	BTF3L4	ENSG00000111801	ENSG00000134717	0.0	0.5	0.0	0.0	0.7035300606729178	0.0
BTF3_BTF3L4_2	BTF3L4	BTF3	ENSG00000134717	ENSG00000111801	0.0	0.5	0.0	0.0	0.7035300606729178	0.0
DNAJA1_DNAJA4_1	DNAJA1	DNAJA4	ENSG00000086061	ENSG00000140403	0.16666666666666666	0.5384615384615384	0.3	0.17388486791927948	0.44974471573998454	0.47055925319769826
DNAJA1_DNAJA4_2	DNAJA4	DNAJA1	ENSG00000140403	ENSG00000086061	0.16666666666666666	0.5384615384615384	0.3	0.17388486791927948	0.44974471573998454	0.47055925319769826
NXT1_NXT2_1	NXT1	NXT2	ENSG00000132661	ENSG00000101888	0.5714285714285714	0.5	0.6666666666666666	0.6271014355216721	0.8009554140127388	0.413561663948081
NXT1_NXT2_2	NXT2	NXT1	ENSG00000101888	ENSG00000132661	0.5714285714285714	0.5	0.6666666666666666	0.6271014355216721	0.8009554140127388	0.413561663948081
CDKN2A_CDKN2B_1	CDKN2A	CDKN2B	ENSG00000147889	ENSG00000147883	0.06557377049180328	0.23076923076923078	0.3	0.12190083019604336	0.3391690189271832	0.45833983621307095
CDKN2A_CDKN2B_2	CDKN2B	CDKN2A	ENSG00000147883	ENSG00000147889	0.06557377049180328	0.23076923076923078	0.3	0.12190083019604336	0.3391690189271832	0.45833983621307095
PANK2_PANK3_1	PANK2	PANK3	ENSG00000125779	ENSG00000120137	0.18181818181818182	0.42857142857142855	0.5	0.21713241490708948	0.3340003936907827	0.509810849485858
PANK2_PANK3_2	PANK3	PANK2	ENSG00000120137	ENSG00000125779	0.18181818181818182	0.42857142857142855	0.5	0.21713241490708948	0.3340003936907827	0.509810849485858
EZR_MSN_1	EZR	MSN	ENSG00000092820	ENSG00000147065	0.19148936170212766	0.19047619047619047	0.5135135135135135	0.1326135744664363	0.5208975231278475	0.3796348793616634
EZR_MSN_2	MSN	EZR	ENSG00000147065	ENSG00000092820	0.19148936170212766	0.19047619047619047	0.5135135135135135	0.1326135744664363	0.5208975231278475	0.3796348793616634
ALDH1B1_ALDH2_1	ALDH1B1	ALDH2	ENSG00000137124	ENSG00000111275	0.2857142857142857	0.5555555555555556	0.4	0.31525319983528954	0.4817210160205588	0.3975955864353318
ALDH1B1_ALDH2_2	ALDH2	ALDH1B1	ENSG00000111275	ENSG00000137124	0.2857142857142857	0.5555555555555556	0.4	0.31525319983528954	0.4817210160205588	0.3975955864353318
HK1_HK2_1	HK1	HK2	ENSG00000156515	ENSG00000095066	0.42857142857142855	0.7272727272727273	0.4444444444444444	0.1720641559948343	0.4100697759310435	0.42916849089832826
HK1_HK2_2	HK2	HK1	ENSG00000095066	ENSG00000156515	0.42857142857142855	0.7272727272727273	0.4444444444444444	0.1720641559948343	0.4100697759310435	0.42916849089832826
HMGB1_HMGB3_1	HMGB1	HMGB3	ENSG00000189403	ENSG00000029993	0.06666666666666667	0.24	0.1875	0.12068645764101295	0.41301322622349296	0.39590790047280006
HMGB1_HMGB3_2	HMGB3	HMGB1	ENSG00000029993	ENSG00000189403	0.06666666666666667	0.24	0.1875	0.12068645764101295	0.41301322622349296	0.39590790047280006
LCP1_PLS1_1	LCP1	PLS1	ENSG00000092203	ENSG00000120756	0.1111111111111111	0.5555555555555556	0.2916666666666667	0.1871623635416358	0.401138083498865	0.3801002780213806
LCP1_PLS1_2	PLS1	LCP1	ENSG00000120756	ENSG00000136167	0.1111111111111111	0.5555555555555556	0.2916666666666667	0.1871623635416358	0.401138083498865	0.3801002780213806
ZNF525_ZNF765_1	ZNF525	ZNF765	ENSG00000203326	ENSG00000196417	1.0	0.8	1.0	0.9682073684515522	0.3784584249305475	1.0
ZNF525_ZNF765_2	ZNF765	ZNF525	ENSG00000196417	ENSG00000203326	1.0	0.8	1.0	0.9682073684515522	0.3784584249305475	1.0
VDAC1_VDAC2_1	VDAC1	VDAC2	ENSG00000213585	ENSG00000165637	0.2222222222222222	0.6428571428571429	0.5333333333333333	0.1973982927558938	0.2921514162459392	0.3562227944411879
VDAC1_VDAC2_2	VDAC2	VDAC1	ENSG00000165637	ENSG00000213585	0.2222222222222222	0.6428571428571429	0.5333333333333333	0.1973982927558938	0.2921514162459392	0.3562227944411879
OXSR1_STK39_1	OXSR1	STK39	ENSG00000172939	ENSG00000198648	0.3783783783783784	0.7	0.18181818181818182	0.15724110655317328	0.35044041345323435	0.45669511449237843
OXSR1_STK39_2	STK39	OXSR1	ENSG00000198648	ENSG00000172939	0.3783783783783784	0.7	0.18181818181818182	0.15724110655317328	0.35044041345323435	0.45669511449237843
FZD1_FZD7_1	FZD1	FZD7	ENSG00000157240	ENSG00000155760	0.14893617021276595	0.7777777777777778	0.2222222222222222	0.19945199326042326	0.4191738669848552	0.36607428601019804
FZD1_FZD7_2	FZD7	FZD1	ENSG00000155760	ENSG00000157240	0.14893617021276595	0.7777777777777778	0.2222222222222222	0.19945199326042326	0.4191738669848552	0.36607428601019804
PARVA_PARVB_1	PARVA	PARVB	ENSG00000197702	ENSG00000188677	0.2222222222222222	0.5	0.75	0.2820733460171103	0.5919250224232677	0.43892998518099086
PARVA_PARVB_2	PARVB	PARVA	ENSG00000188677	ENSG00000197702	0.2222222222222222	0.5	0.75	0.2820733460171103	0.5919250224232677	0.43892998518099086
ARPP19_ENSA_1	ARPP19	ENSA	ENSG00000128989	ENSG00000143420	0.5	0.6666666666666666	1.0	0.253739969132095	0.35268508563368256	0.7950819672131147
ARPP19_ENSA_2	ENSA	ARPP19	ENSG00000143420	ENSG00000128989	0.5	0.6666666666666666	1.0	0.253739969132095	0.35268508563368256	0.7950819672131147
DIP2B_DIP2C_1	DIP2B	DIP2C	ENSG00000066084	ENSG00000151240	0.25	0.5	0.0	0.37794707183477816	0.6415654428824894	0.3661450789141495
DIP2B_DIP2C_2	DIP2C	DIP2B	ENSG00000151240	ENSG00000066084	0.25	0.5	0.0	0.37794707183477816	0.6415654428824894	0.3661450789141495
PTBP1_PTBP2_1	PTBP1	PTBP2	ENSG00000011304	ENSG00000117569	0.3076923076923077	0.6666666666666666	0.3333333333333333	0.242423905022181	0.6819316160815342	0.37400366413751857
PTBP1_PTBP2_2	PTBP2	PTBP1	ENSG00000117569	ENSG00000011304	0.3076923076923077	0.6666666666666666	0.3333333333333333	0.242423905022181	0.6819316160815342	0.37400366413751857
PPP2R5C_PPP2R5D_1	PPP2R5C	PPP2R5D	ENSG00000078304	ENSG00000112640	0.1111111111111111	0.6	0.4444444444444444	0.21378467480726837	0.39037787074264974	0.4074621391886407
PPP2R5C_PPP2R5D_2	PPP2R5D	PPP2R5C	ENSG00000112640	ENSG00000078304	0.1111111111111111	0.6	0.4444444444444444	0.21378467480726837	0.39037787074264974	0.4074621391886407
MOB3A_MOB3C_1	MOB3A	MOB3C	ENSG00000172081	ENSG00000142961	1.0	0.6666666666666666	1.0	1.0	0.43590758276477576	0.6608206485771013
MOB3A_MOB3C_2	MOB3C	MOB3A	ENSG00000142961	ENSG00000172081	1.0	0.6666666666666666	1.0	1.0	0.43590758276477576	0.6608206485771013
SSBP3_SSBP4_1	SSBP3	SSBP4	ENSG00000157216	ENSG00000130511	0.09090909090909091	0.75	0.25	0.23710513384866216	0.5540124387279469	0.37508219437119417
SSBP3_SSBP4_2	SSBP4	SSBP3	ENSG00000130511	ENSG00000157216	0.09090909090909091	0.75	0.25	0.23710513384866216	0.5540124387279469	0.37508219437119417
CSTF2_CSTF2T_1	CSTF2	CSTF2T	ENSG00000101811	ENSG00000177613	0.6666666666666666	1.0	0.5	0.6400738685904034	0.7089689687510767	0.408689698792123
CSTF2_CSTF2T_2	CSTF2T	CSTF2	ENSG00000177613	ENSG00000101811	0.6666666666666666	1.0	0.5	0.6400738685904034	0.7089689687510767	0.408689698792123
STK24_STK25_1	STK24	STK25	ENSG00000102572	ENSG00000115694	0.23809523809523808	0.7777777777777778	0.4	0.21174996190976816	0.3655351439102612	0.3715794828707125
STK24_STK25_2	STK25	STK24	ENSG00000115694	ENSG00000102572	0.23809523809523808	0.7777777777777778	0.4	0.21174996190976816	0.3655351439102612	0.3715794828707125
ERLIN1_ERLIN2_1	ERLIN1	ERLIN2	ENSG00000107566	ENSG00000147475	1.0	0.75	0.7142857142857143	0.3021491329753476	0.5448310893915672	0.4773536536781408
ERLIN1_ERLIN2_2	ERLIN2	ERLIN1	ENSG00000147475	ENSG00000107566	1.0	0.75	0.7142857142857143	0.3021491329753476	0.5448310893915672	0.4773536536781408
NUDT3_NUDT4_1	NUDT3	NUDT4	ENSG00000272325	ENSG00000173598	0.4	0.5263157894736842	0.6	0.36202129739615135	0.41286600821619396	0.5145068618438582
NUDT3_NUDT4_2	NUDT4	NUDT3	ENSG00000173598	ENSG00000272325	0.4	0.5263157894736842	0.6	0.36202129739615135	0.41286600821619396	0.5145068618438582
TLK1_TLK2_1	TLK1	TLK2	ENSG00000198586	ENSG00000146872	0.5	0.8333333333333334	0.3333333333333333	0.22782281521450368	0.43465101662405614	0.4752317036745269
TLK1_TLK2_2	TLK2	TLK1	ENSG00000146872	ENSG00000198586	0.5	0.8333333333333334	0.3333333333333333	0.22782281521450368	0.43465101662405614	0.4752317036745269
ZNF708_ZNF85_1	ZNF708	ZNF85	ENSG00000182141	ENSG00000105750	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.869426678973168	0.35734892286096653	0.5583616321836586
ZNF708_ZNF85_2	ZNF85	ZNF708	ENSG00000105750	ENSG00000182141	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.869426678973168	0.35734892286096653	0.5583616321836586
CORO1B_CORO1C_1	CORO1B	CORO1C	ENSG00000172725	ENSG00000110880	0.05555555555555555	0.42857142857142855	0.24	0.1319775897798016	0.5936786803924194	0.3546968871372084
CORO1B_CORO1C_2	CORO1C	CORO1B	ENSG00000110880	ENSG00000172725	0.05555555555555555	0.42857142857142855	0.24	0.1319775897798016	0.5936786803924194	0.3546968871372084
ZNF155_ZNF222_1	ZNF155	ZNF222	ENSG00000204920	ENSG00000159885	1.0	0.75	1.0	1.0	0.4310595421029431	1.0
ZNF155_ZNF222_2	ZNF222	ZNF155	ENSG00000159885	ENSG00000204920	1.0	0.75	1.0	1.0	0.4310595421029431	1.0
SPIN1_SPIN4_1	SPIN1	SPIN4	ENSG00000169682	ENSG00000186767	0.2	1.0	0.375	0.22101579252309717	0.7762925320371189	0.4586896155201903
SPIN1_SPIN4_2	SPIN4	SPIN1	ENSG00000186767	ENSG00000169682	0.2	1.0	0.375	0.22101579252309717	0.7762925320371189	0.4586896155201903
ATP9A_ATP9B_1	ATP9A	ATP9B	ENSG00000054793	ENSG00000166377	0.5	0.7777777777777778	0.5	0.3835826761232174	0.30648090650556375	0.3988207252231807
ATP9A_ATP9B_2	ATP9B	ATP9A	ENSG00000166377	ENSG00000054793	0.5	0.7777777777777778	0.5	0.3835826761232174	0.30648090650556375	0.3988207252231807
CAMK1_CAMK1D_1	CAMK1	CAMK1D	ENSG00000134072	ENSG00000183049	0.1111111111111111	1.0	0.6666666666666666	0.18778522000997971	0.4459855746450332	0.5925146376481395
CAMK1_CAMK1D_2	CAMK1D	CAMK1	ENSG00000183049	ENSG00000134072	0.1111111111111111	1.0	0.6666666666666666	0.18778522000997971	0.4459855746450332	0.5925146376481395
HARS1_HARS2_1	HARS1	HARS2	ENSG00000170445	ENSG00000125821	0.75	0.625	0.75	0.6067791215908095	0.3434835249935862	0.5301032124782884
HARS1_HARS2_2	HARS2	HARS1	ENSG00000125821	ENSG00000170445	0.75	0.625	0.75	0.6067791215908095	0.3434835249935862	0.5301032124782884
BZW1_BZW2_1	BZW1	BZW2	ENSG00000082153	ENSG00000136261	1.0	0.6666666666666666	1.0	0.9670335837585385	0.6767828013153369	0.7950819672131147
BZW1_BZW2_2	BZW2	BZW1	ENSG00000136261	ENSG00000082153	1.0	0.6666666666666666	1.0	0.9670335837585385	0.6767828013153369	0.7950819672131147
SSBP2_SSBP4_1	SSBP2	SSBP4	ENSG00000145687	ENSG00000130511	0.5	1.0	0.3333333333333333	0.8285793500588808	0.6934355367317679	0.5583616321836586
SSBP2_SSBP4_2	SSBP4	SSBP2	ENSG00000130511	ENSG00000145687	0.5	1.0	0.3333333333333333	0.8285793500588808	0.6934355367317679	0.5583616321836586
VDAC2_VDAC3_1	VDAC2	VDAC3	ENSG00000165637	ENSG00000270858	0.15789473684210525	0.36363636363636365	0.5	0.21567739153813062	0.26419732587201666	0.3728208273559687
VDAC2_VDAC3_2	VDAC3	VDAC2	ENSG00000270858	ENSG00000165637	0.15789473684210525	0.36363636363636365	0.5	0.21567739153813062	0.26419732587201666	0.3728208273559687
GSK3A_GSK3B_1	GSK3A	GSK3B	ENSG00000105723	ENSG00000082701	0.28846153846153844	0.4444444444444444	0.4117647058823529	0.14851851587216652	0.33829700014852726	0.36361946028627634
GSK3A_GSK3B_2	GSK3B	GSK3A	ENSG00000082701	ENSG00000105723	0.28846153846153844	0.4444444444444444	0.4117647058823529	0.14851851587216652	0.33829700014852726	0.36361946028627634
TSPAN17_TSPAN5_1	TSPAN17	TSPAN5	ENSG00000048140	ENSG00000168785	0.2	0.5	0.4	0.24077330887110493	0.9072700296735905	0.5868581077563619
TSPAN17_TSPAN5_2	TSPAN5	TSPAN17	ENSG00000168785	ENSG00000048140	0.2	0.5	0.4	0.24077330887110493	0.9072700296735905	0.5868581077563619
ST7_ST7L_1	ST7	ST7L	ENSG00000004866	ENSG00000007341	0.0	1.0	1.0	0.21492985501583922	1.0	1.0
ST7_ST7L_2	ST7L	ST7	ENSG00000007341	ENSG00000004866	0.0	1.0	1.0	0.21492985501583922	1.0	1.0
CCNY_CCNYL1_1	CCNY	CCNYL1	ENSG00000108100	ENSG00000163249	0.25	0.75	0.16666666666666666	0.19814887785694899	0.4505223143801218	0.3657466270795504
CCNY_CCNYL1_2	CCNYL1	CCNY	ENSG00000163249	ENSG00000108100	0.25	0.75	0.16666666666666666	0.19814887785694899	0.4505223143801218	0.3657466270795504
TEAD1_TEAD3_1	TEAD1	TEAD3	ENSG00000187079	ENSG00000007866	0.45454545454545453	0.7142857142857143	0.8	0.29381043955821673	0.3901263512166603	0.4418785152300684
TEAD1_TEAD3_2	TEAD3	TEAD1	ENSG00000007866	ENSG00000187079	0.45454545454545453	0.7142857142857143	0.8	0.29381043955821673	0.3901263512166603	0.4418785152300684
RAB22A_RAB31_1	RAB22A	RAB31	ENSG00000124209	ENSG00000168461	0.09090909090909091	0.8	0.3	0.27359459240810724	0.41868012763454165	0.3465458362716459
RAB22A_RAB31_2	RAB31	RAB22A	ENSG00000168461	ENSG00000124209	0.09090909090909091	0.8	0.3	0.27359459240810724	0.41868012763454165	0.3465458362716459
DIP2A_DIP2B_1	DIP2A	DIP2B	ENSG00000160305	ENSG00000066084	0.2857142857142857	0.0	0.15384615384615385	0.17700679134059877	0.33921278361957113	0.43631494745209426
DIP2A_DIP2B_2	DIP2B	DIP2A	ENSG00000066084	ENSG00000160305	0.2857142857142857	0.0	0.15384615384615385	0.17700679134059877	0.33921278361957113	0.43631494745209426
